x;y
-0.9970603273632624;0.5036333533837415
-1.0572514620201034;0.06734729505941695
-0.4111733955533163;1.2644691452448256
-0.026746301172925133;1.0302349920329958
-0.6578984885747409;0.9309336849814092
1.0406424427996679;2.7748865268116054
0.34738984170855525;1.890450524351775
0.40608510987442903;1.6635159491746823
-1.2665388289449717;0.6597375892209213
1.1672907173837799;2.3554851075476604
-2.820168822240691;-0.8055516084798143
0.8340554518493689;2.3931365305254975
0.9343117376707711;2.044001069565121
-0.43240118727796156;1.5368820226931077
1.2729102172474238;2.3824133102510037
-0.06309755295434644;1.9570091429635612
0.06243170332744294;1.088830805468889
0.33952878740421627;1.5968676239527237
3.186574911811055;4.12103152192876
1.3444339080830043;2.2607736019805973
0.701131200712918;2.394426139378824
-0.912804486601195;0.8885173775646337
0.14358982547949217;1.9476389415699418
-0.8131240938463865;0.5423933686090308
0.8221108472828129;2.2163563434421865
0.14046697573485675;1.8115630236065106
-1.1245216796138953;0.44242238388793664
0.08112458341850291;1.7958367467714713
-0.8494174697163055;0.8866798203680664
0.15121622133754703;1.2768676973986899
-0.8590773163652565;1.024969336171167
0.027487633360812797;1.770434700419898
0.7504698619350948;2.3627383860800344
-0.05305199192510611;1.1316464621906532
-0.3908882671723887;0.9374772463335814
0.20327622105746257;1.602716211797555
0.697182620792853;1.9383988485391437
-1.1071832698817605;0.24622370141788008
0.2606561547052026;2.067051623633141
1.3175408190173998;2.8605683011114444
0.5736569632767152;2.111664256488714
0.057754146667227856;1.303221421024912
0.6397375066988947;2.524331770938299
0.4524964561026824;1.6272478359232614
0.753601109159814;2.5047010393018816
-2.0239316109829444;0.1518191350097554
-1.5534561336632653;0.33987200023111674
1.004829149483237;2.930959467781635
-1.5052791761614406;0.3076202311442442
0.40153863571920506;1.6072076667235833
-0.35204965603229166;0.9086021612470385
-0.9961892455959969;0.4438643256011193
0.3496497571474736;1.3497135959353483
0.20103350371657064;1.8891991604067302
2.1103426520963775;3.2116111530665687
-0.6248112045358892;1.2720427006789616
1.4401101200691737;2.6929165390039267
0.3524229143843145;1.8250606957749878
-0.6610218815427124;1.3896351428273546
0.7992464575172452;1.9934109982050934
0.5657385044539512;2.260248838226625
0.035843294858049234;1.8124709046789436
0.26629535644062347;1.4878177929048437
-0.5969870310455316;0.9831467396037242
-0.8257871252545068;0.6243868433863152
0.7594421738225829;2.4869655125710355
-0.22393942431327402;1.443710179904067
-0.08008299824909249;1.4279664155536937
0.27982159594427714;2.0584774067056935
0.26528834478380814;1.5010598947349423
-1.4293264709740647;0.4792272564855877
1.2862520864548588;3.0592708645878535
0.1211821519006783;2.01354239928876
-0.20265326282214938;1.6242482442387427
0.4308460051697467;1.8244000571467218
0.23654219361486306;2.22158389275567
0.7670626894897021;2.101579485428858
0.5379836721509411;2.15239273209925
0.7178462289962667;1.8383253332692666
1.350993905727516;3.233191718285125
0.883624548970972;2.531919208260667
-0.16048622032856263;1.6322794025208234
-1.1229011560768327;0.06990353801836424
1.667797933004515;3.304115693426787
-0.2377233733471127;1.5834215419635735
-0.4731074133605223;1.2665214589678877
-1.7367268177644393;-0.2618927120627581
0.33847310531211144;1.8221147399323945
0.14888660395377015;1.2705367890917114
-1.5151149362494807;0.11921608947103013
0.4532740421331758;1.6805954265265222
-0.49819192070143903;0.9210454697866032
2.6903150072886937;3.6327023976355295
-0.5693611920908682;0.737314431647325
-0.4351933321977932;0.7057789044546562
-0.8747762242543677;1.1495582554905068
1.277876521041972;2.7166943750090162
-0.3727757944647531;1.0826858744062986
-0.7249141537654967;0.9009013570510668
0.7069550099205425;2.2956449462765964
-1.3803529354131852;0.6919980520970686
0.6251105462489474;1.7716531681375076
1.7813997166008577;2.9395072986654727
0.566607832835089;2.5155742423037255
0.6378983162599249;1.9757764861642837
0.8700602169074838;1.8381658071205789
1.7097080286755186;2.7264350292968382
1.2098939600191043;2.150830489933963
0.4396697222730237;2.4143292399062872
0.9038914006360014;2.125225436809451
-0.8859349254651107;1.1430570840427912
0.7762935907473221;2.7262624296492604
-1.0055559711837476;0.7106274943789846
-0.36702241863162666;0.7243696772375422
-3.0825621751432375;-1.6954909164262335
0.40142965936746206;1.8712373255351928
-0.6438720111083527;0.8457063994830422
1.1111452152044625;2.640912657034467
0.3901926106054028;1.8182823051644776
1.1240958947016253;2.980583558729341
-1.0835965446725377;0.5745919851267298
1.0383860371596327;2.6623278675474022
2.105856344363327;3.835350867760087
0.7641582999318943;1.866217808864962
0.7903490086922889;1.9728863044126947
0.169597676394935;1.2862461485995609
-0.5246687805653643;0.687521071792247
0.7611923727015086;2.2292340574932474
-1.5060829104020683;-0.02298217105507816
-0.4177551249208164;1.0682333426338546
-1.7710568023371822;0.3974836956951868
-0.7036563773150829;0.5418984821944874
0.6420450918935612;2.149164730178431
0.5053933762204632;1.583015946044568
0.050913695535472696;1.3895474809062502
0.1704009940620107;1.7071835773496626
-1.8858646178642093;0.2572724813980787
-0.3725622805709149;1.0773661952112583
-0.68135160643521;0.4703744732254347
-0.6590596905145408;0.8138911832288659
0.5995786278137534;1.715494473691923
-0.8605073265053105;0.47261603854841827
-0.6046808501274109;1.093247325498722
-2.0870692457095164;-0.804817829159693
-0.2941231803761696;1.2221579695670184
-1.0878375477136197;0.6454590490355251
0.07920292868964361;1.5186227047819187
-0.9511080467424646;0.17940238401204012
0.1045422455492162;2.1053155245564943
-0.14468576074234318;1.260379254800978
1.6720417730423207;3.3231324514805407
0.4972179804531937;1.8023603594135946
-1.839637872562303;-0.17232528540981884
-1.2648888441027084;0.26353254347497745
0.05520800899233323;1.4174936596763132
-0.9298479483926507;0.2014515111737738
-2.968368430235852;-1.313266632302203
1.3495463138337433;3.1409170394958204
0.7202240169054077;2.3698057543837483
0.5209768734917716;1.6437320750889104
-0.6073230454709151;1.0639101165346552
0.4276767710099296;2.3057361143330466
-0.7043603242208816;1.0845883316248957
0.20485730021769077;1.3596606747009319
-0.9205832258364774;1.0558536844300672
1.5162884505560141;2.704529242763353
-1.5702366540818447;0.051602971093470895
1.2322838295108312;2.67098553980603
0.038915828017330296;1.9106524603506256
-0.4894669953419908;1.5114863902569389
0.16700292169573833;2.106221896074774
0.7333480071781809;1.6992954839363301
1.366746736694397;3.188949643982135
0.31314302313353215;1.363788202281705
-0.8906960852622773;0.48096038725567714
0.05563012376578855;1.5903259608401226
1.8167932366623727;3.156050986565439
1.347678085512624;2.8544387402098677
0.9087634781243586;2.330229230472149
0.7956870201223867;2.6823792486822224
0.6994500906065418;1.9010790634340125
1.15875483450987;2.3520342134904615
-0.45662878572190524;1.5304647108567178
-1.3550860657750061;-0.13017522228388723
0.06900350073706138;1.697054491806316
-0.817581586777691;0.9633791917426977
-1.0550207553771844;0.5713675995366927
-0.7202785765879318;1.0643174730218297
2.485313924533686;3.4565234642250084
0.1361246340758442;2.0011348175983255
0.36190783636098817;1.4937510930212219
-1.222362807004254;0.3145348548925915
-1.8437529587926298;-0.5758247972727057
-0.8190526431188059;0.825517220226012
1.4381955852087482;3.0017495033465247
0.3342754660765211;2.2698309411671644
0.5985950914443922;2.30819552062828
0.7385660392020614;2.2371870840784114
-0.5913493797982777;1.4198911927748723
1.3879655839733676;2.7647846023701637
-0.6328075992221822;1.0107968985147857
1.406232359262553;2.8990496490069617
0.44230215613534063;1.8367785412176647
-1.7890451542463222;0.2371262669095041
-0.748009486600535;0.5300558691104531
-1.7849385328721046;-0.04278157113216141
1.1632821327942087;2.8043578068094046
-0.02473542080240107;1.9062670210729675
-2.22834243994978;-0.1167318024792986
0.37574688171965837;1.8750445202291157
-0.53716426238832;1.179686511755102
-1.4838058550333233;0.07032475705167451
1.6779658369686972;3.018117631264123
0.1072858660965787;2.02855573981941
-0.29343140231331255;1.6887669895303108
-0.399424780986017;1.5571356981073232
-1.5132794691577722;-0.21233179031052518
-1.3045488995841095;0.6891044106388895
1.2849167848750833;3.1410465778409966
-0.4738828697857191;0.9552935857571978
0.0220677009368635;1.563478250938319
-2.0443304762010746;-0.05429956937327696
-1.3180920357955057;0.38878866254589406
0.6098125198747528;2.572538787757548
0.3777117601138336;1.8238035476050944
1.7533751987243156;3.3324249761074194
